DRR091843_1.hairpin	DRR091838_1.hairpin	DRR091844_1.hairpin	DRR091849_1.hairpin	DRR091841_1.hairpin	DRR091842_1.hairpin	DRR091839_1.hairpin	DRR091845_1.hairpin	DRR091840_1.hairpin	DRR091847_1.hairpin	DRR091846_1.hairpin	DRR091837_1.hairpin	DRR091848_1.hairpin
hsa-mir-6733	0.361660260709573	0	0.830243817440005	2.27344789332136	0.968572909868311	0	1.12700406813099	0.338160467902363	0.826779715254113	1.59641646808846	1.28067543230795	0.581976754900132	0.381736334071917
hsa-mir-6800	1.08498078212872	0.297365921366898	0.830243817440005	0.454689578664273	0.726429682401233	0.717222019628761	0.37566802271033	1.01448140370709	0.413389857627056	1.59641646808846	2.5613508646159	0.290988377450066	0
hsa-mir-7704	0.723320521419146	0.297365921366898	0.276747939146668	0	1.21071613733539	0.358611009814381	0.37566802271033	1.35264187160945	1.65355943050823	1.19731235106635	1.70756724307727	0	1.14520900221575
hsa-mir-498	0	0.297365921366898	0	0.909379157328546	2.42143227467078	0	0.37566802271033	0.338160467902363	0	2.79372881915481	1.70756724307727	0	0.763472668143834
hsa-mir-647	1.08498078212872	0.297365921366898	0.276747939146668	0	0.484286454934156	0.717222019628761	0.751336045420659	0.338160467902363	0	3.19283293617692	2.13445905384659	0.581976754900132	0.381736334071917
hsa-mir-648	0	0.297365921366898	0.553495878293336	1.36406873599282	0.242143227467078	0.358611009814381	0.751336045420659	0.338160467902363	0	4.39014528724327	2.13445905384659	0	0.381736334071917
hsa-mir-922	0	0	0.276747939146668	2.27344789332136	0.242143227467078	0	0	0	0	5.98656175533173	1.70756724307727	0	0.763472668143834
hsa-mir-3127	0	1.48682960683449	0.553495878293336	0.454689578664273	0.484286454934156	1.43444403925752	0.751336045420659	1.01448140370709	0	0.798208234044231	0.426891810769317	0.581976754900132	1.52694533628767
hsa-mir-3150a	1.08498078212872	1.18946368546759	1.10699175658667	0.909379157328546	0.484286454934156	0.358611009814381	0.37566802271033	0.676320935804726	1.65355943050823	1.19731235106635	0.426891810769317	0	0.381736334071917
hsa-mir-3911	0.361660260709573	0.297365921366898	1.10699175658667	0.454689578664273	0.968572909868311	0.358611009814381	0	0	0.413389857627056	2.79372881915481	2.13445905384659	0	1.14520900221575
hsa-mir-4638	0.361660260709573	0	0.276747939146668	1.36406873599282	1.21071613733539	1.07583302944314	0	1.01448140370709	0	1.59641646808846	2.13445905384659	0.872965132350198	0
hsa-mir-4644	0.723320521419146	0	0.276747939146668	0.909379157328546	0.484286454934156	0.358611009814381	0	0.676320935804726	0	3.99104117022116	2.13445905384659	0.290988377450066	0.763472668143834
hsa-mir-5187	0	1.18946368546759	0.276747939146668	0.454689578664273	0.726429682401233	0.358611009814381	1.50267209084132	0.676320935804726	1.24016957288117	0.798208234044231	0.426891810769317	0.872965132350198	1.14520900221575
hsa-mir-7158	0	0	0	0	1.69500259226954	0.358611009814381	0.37566802271033	3.38160467902363	0	1.59641646808846	0.426891810769317	1.16395350980026	0
hsa-mir-1226	0.361660260709573	0	0.830243817440005	0.454689578664273	0.484286454934156	0.717222019628761	0	0	0.826779715254113	3.59193705319904	1.70756724307727	0.581976754900132	0.381736334071917
hsa-mir-3132	0	0.594731842733797	0	1.81875831465709	0.242143227467078	0	3.38101220439297	0	1.24016957288117	0.399104117022116	1.70756724307727	0.872965132350198	0
hsa-mir-3154	1.08498078212872	0.594731842733797	0.276747939146668	0.909379157328546	0.484286454934156	0.358611009814381	0	0	0	3.19283293617692	0.853783621538634	0.581976754900132	1.52694533628767
hsa-mir-4297	0	0.297365921366898	0.276747939146668	0.454689578664273	0.484286454934156	1.07583302944314	0.751336045420659	0	0.413389857627056	3.59193705319904	2.13445905384659	0.581976754900132	0
hsa-mir-4265	0.361660260709573	0.297365921366898	0.553495878293336	0.909379157328546	1.69500259226954	0	0.37566802271033	0	0	3.59193705319904	0	0	1.52694533628767
hsa-mir-4291	1.08498078212872	0.297365921366898	0	2.27344789332136	0.726429682401233	0.358611009814381	0	0.338160467902363	0.826779715254113	1.59641646808846	0.853783621538634	0	1.90868167035959
hsa-mir-3940	0	0.297365921366898	0.553495878293336	0.909379157328546	1.21071613733539	0.358611009814381	1.12700406813099	0	0.826779715254113	2.39462470213269	1.28067543230795	0.581976754900132	0
hsa-mir-3942	0.723320521419146	0	0.830243817440005	0.454689578664273	1.21071613733539	0.717222019628761	0.37566802271033	1.01448140370709	0	0.798208234044231	1.28067543230795	0.581976754900132	1.14520900221575
hsa-mir-3155b	1.08498078212872	1.18946368546759	0.830243817440005	1.36406873599282	0.726429682401233	0	0.751336045420659	0	0	1.19731235106635	1.28067543230795	0.581976754900132	0.381736334071917
hsa-mir-4522	0	0	0.553495878293336	0	0	0	0.751336045420659	0	1.24016957288117	3.99104117022116	2.13445905384659	0.581976754900132	1.14520900221575
hsa-mir-4762	0	0.892097764100695	0.553495878293336	1.36406873599282	0	0.358611009814381	1.12700406813099	1.35264187160945	1.65355943050823	0.399104117022116	0.426891810769317	0.872965132350198	0.763472668143834
hsa-mir-5193	0.361660260709573	0.892097764100695	0.553495878293336	0.454689578664273	1.45285936480247	0	1.12700406813099	0.676320935804726	0	0.399104117022116	1.28067543230795	0.581976754900132	1.14520900221575
hsa-mir-5572	0.723320521419146	0.297365921366898	0.276747939146668	0	1.21071613733539	0	1.12700406813099	0.338160467902363	0.826779715254113	3.19283293617692	1.28067543230795	0.290988377450066	0
hsa-mir-6887	0	0	0.553495878293336	0	0.242143227467078	1.07583302944314	0.751336045420659	0.338160467902363	0	4.39014528724327	2.13445905384659	0	0.763472668143834
hsa-mir-1184-1	0	0.892097764100695	0.276747939146668	0.454689578664273	0.242143227467078	0.717222019628761	0.751336045420659	1.35264187160945	0	2.39462470213269	0.426891810769317	0.290988377450066	1.52694533628767
hsa-mir-1294	0.361660260709573	0.297365921366898	0.276747939146668	1.36406873599282	0.968572909868311	0.717222019628761	1.12700406813099	0.676320935804726	0.413389857627056	1.59641646808846	1.28067543230795	0	0.381736334071917
hsa-mir-1284	0.723320521419146	0.892097764100695	0.276747939146668	0.454689578664273	1.21071613733539	0.358611009814381	0.37566802271033	0	1.24016957288117	0.798208234044231	0.853783621538634	0	1.90868167035959
hsa-mir-1255b-1	0.723320521419146	1.78419552820139	0.830243817440005	0.909379157328546	2.1792890472037	0.717222019628761	0	0	0.413389857627056	0	0.426891810769317	0	0
hsa-mir-3116-1	0.723320521419146	0.594731842733797	0	0.909379157328546	1.21071613733539	0	0	0.338160467902363	1.24016957288117	1.19731235106635	1.28067543230795	0.872965132350198	0.763472668143834
hsa-mir-548u	1.08498078212872	0.297365921366898	0	0.909379157328546	1.69500259226954	0.358611009814381	1.12700406813099	0.338160467902363	1.65355943050823	0.798208234044231	0.426891810769317	0.290988377450066	0
hsa-mir-3191	0	0.594731842733797	0.830243817440005	0.454689578664273	0	0.717222019628761	0.751336045420659	0.338160467902363	1.24016957288117	1.19731235106635	2.13445905384659	0.581976754900132	0.763472668143834
hsa-mir-3197	4.33992312851488	0.594731842733797	0	0.454689578664273	0.242143227467078	0.358611009814381	0.37566802271033	0.338160467902363	0.413389857627056	1.19731235106635	0.853783621538634	0.290988377450066	0
hsa-mir-1184-2	0	0.892097764100695	0.276747939146668	0.454689578664273	0.242143227467078	0.717222019628761	0.751336045420659	1.35264187160945	0	2.39462470213269	0.426891810769317	0.290988377450066	1.52694533628767
hsa-mir-1184-3	0	0.892097764100695	0.276747939146668	0.454689578664273	0.242143227467078	0.717222019628761	0.751336045420659	1.35264187160945	0	2.39462470213269	0.426891810769317	0.290988377450066	1.52694533628767
hsa-mir-4524a	0.361660260709573	0.297365921366898	1.38373969573334	0.454689578664273	0.484286454934156	0.717222019628761	0.37566802271033	0.338160467902363	0.413389857627056	1.99552058511058	1.28067543230795	0.872965132350198	0
hsa-mir-4649	0.361660260709573	0.297365921366898	0.276747939146668	0	0.726429682401233	2.15166605888628	0.751336045420659	0	0	2.39462470213269	0.853783621538634	0.290988377450066	1.14520900221575
hsa-mir-4687	0.361660260709573	0.594731842733797	0.830243817440005	0.909379157328546	0.484286454934156	0.717222019628761	0	0	0.413389857627056	3.59193705319904	1.28067543230795	0	0.381736334071917
hsa-mir-4738	0.361660260709573	0.892097764100695	0.830243817440005	0.909379157328546	0.242143227467078	0.358611009814381	1.87834011355165	0.338160467902363	0	2.39462470213269	0.853783621538634	0.290988377450066	0
hsa-mir-4775	0.723320521419146	0.297365921366898	0.553495878293336	0	1.69500259226954	1.43444403925752	1.50267209084132	0	0.413389857627056	0.399104117022116	0.426891810769317	0	1.14520900221575
hsa-mir-5094	0.361660260709573	0.297365921366898	0.276747939146668	3.63751662931418	0.484286454934156	0.358611009814381	0	0	1.24016957288117	0	0.426891810769317	0	3.05389067257534
hsa-mir-6756	0	0	0	0.454689578664273	1.69500259226954	1.07583302944314	0	0.338160467902363	0	1.99552058511058	2.5613508646159	0.290988377450066	0.763472668143834
hsa-mir-6813	0	0	0.276747939146668	1.81875831465709	0.484286454934156	0	0	0.676320935804726	0	1.59641646808846	3.41513448615454	0.290988377450066	1.52694533628767
hsa-mir-6891	0.361660260709573	0	1.38373969573334	0	0.968572909868311	0	0.37566802271033	0	0.413389857627056	2.79372881915481	0	0	2.67215433850342
hsa-mir-7845	1.08498078212872	0.297365921366898	0.830243817440005	0.454689578664273	1.69500259226954	1.43444403925752	0.751336045420659	0.338160467902363	0	0.798208234044231	0.426891810769317	0.290988377450066	0
hsa-mir-548b	0	1.18946368546759	0.553495878293336	0.909379157328546	2.42143227467078	0	0.37566802271033	1.01448140370709	0.413389857627056	0.399104117022116	0	0.290988377450066	0
hsa-mir-1282	0.361660260709573	0.297365921366898	0	0.454689578664273	0.242143227467078	0.358611009814381	0.37566802271033	0	0	3.19283293617692	2.5613508646159	0.290988377450066	1.52694533628767
hsa-mir-1283-2	0.723320521419146	0.297365921366898	0.276747939146668	1.36406873599282	0.484286454934156	0	0.37566802271033	0	0	0.399104117022116	0	0	5.34430867700684
hsa-mir-3168	0.361660260709573	0.594731842733797	0.276747939146668	0.454689578664273	0.726429682401233	0.717222019628761	0.37566802271033	0	0.413389857627056	2.39462470213269	0.853783621538634	0	1.90868167035959
hsa-mir-4277	0	0	0	1.36406873599282	0.484286454934156	0.717222019628761	0	0.338160467902363	0	3.19283293617692	2.13445905384659	0	1.52694533628767
hsa-mir-3910-1	0.723320521419146	1.18946368546759	1.93723557402668	1.81875831465709	0	0.717222019628761	0	0	0.826779715254113	0.399104117022116	0	0.872965132350198	0
hsa-mir-548ac	1.80830130354787	0.892097764100695	0.553495878293336	1.81875831465709	0.726429682401233	1.07583302944314	0.37566802271033	0.338160467902363	0.413389857627056	0.798208234044231	0	0	0
hsa-mir-548x-2	0	1.18946368546759	1.38373969573334	0.454689578664273	0.968572909868311	0	0.751336045420659	1.69080233951182	0	0.798208234044231	0.426891810769317	0.290988377450066	0
hsa-mir-4529	0.723320521419146	1.18946368546759	1.66048763488001	0	0.726429682401233	0	0.751336045420659	0	0.413389857627056	0	0.853783621538634	0.872965132350198	0.763472668143834
hsa-mir-4688	0.361660260709573	0	0	1.81875831465709	0.726429682401233	0.358611009814381	0	0.338160467902363	0	2.39462470213269	2.5613508646159	0.290988377450066	0.763472668143834
hsa-mir-6728	0.361660260709573	0.594731842733797	0	0.454689578664273	0.242143227467078	0.358611009814381	0.37566802271033	0.338160467902363	0	2.39462470213269	2.5613508646159	0	1.90868167035959
hsa-mir-6751	0.361660260709573	0.297365921366898	0.276747939146668	0	0.484286454934156	0.717222019628761	0.37566802271033	0	0.413389857627056	2.79372881915481	2.5613508646159	0.581976754900132	0.381736334071917
hsa-mir-548a-3	0.361660260709573	0.594731842733797	0.276747939146668	1.36406873599282	0.726429682401233	0.358611009814381	0.751336045420659	0	1.24016957288117	0.399104117022116	0	0.290988377450066	2.2904180044315
hsa-mir-605	1.08498078212872	1.48682960683449	0.276747939146668	0	0.242143227467078	0.358611009814381	0.751336045420659	0	0.826779715254113	1.99552058511058	1.28067543230795	0	0.381736334071917
hsa-mir-661	0.723320521419146	0	0	0	0.242143227467078	0.717222019628761	0	0.338160467902363	0.413389857627056	3.19283293617692	1.70756724307727	0.581976754900132	1.14520900221575
hsa-mir-1537	2.53162182496701	0	0	0.454689578664273	0.726429682401233	0.717222019628761	0.37566802271033	0.676320935804726	0.826779715254113	0.399104117022116	0	0.872965132350198	0.763472668143834
hsa-mir-1913	0.361660260709573	0	0.830243817440005	1.36406873599282	1.69500259226954	0	0.37566802271033	0	0	1.59641646808846	0.853783621538634	0.581976754900132	0.381736334071917
hsa-mir-378b	0.361660260709573	0.892097764100695	0	0.909379157328546	0.968572909868311	0.358611009814381	1.50267209084132	0.338160467902363	0.826779715254113	1.19731235106635	0	0.290988377450066	0.763472668143834
hsa-mir-4267	0.361660260709573	0	0	0.909379157328546	0	0.358611009814381	0.751336045420659	0.676320935804726	0	2.39462470213269	3.41513448615454	0	0.763472668143834
hsa-mir-3620	1.44664104283829	1.18946368546759	0.276747939146668	0	0	1.43444403925752	0.751336045420659	0.338160467902363	0	1.59641646808846	0.853783621538634	0.290988377450066	0.381736334071917
hsa-mir-3677	0.723320521419146	0.297365921366898	0	0.454689578664273	0.968572909868311	0.358611009814381	0.37566802271033	0.338160467902363	0	2.39462470213269	2.13445905384659	0	0.763472668143834
hsa-mir-4498	1.08498078212872	0.297365921366898	0.553495878293336	0.909379157328546	0.242143227467078	0	0	0	0.413389857627056	4.39014528724327	0.853783621538634	0	0.381736334071917
hsa-mir-4672	0	0.297365921366898	0	0.454689578664273	1.21071613733539	0.358611009814381	0.37566802271033	0.676320935804726	0.413389857627056	2.39462470213269	0.426891810769317	0.290988377450066	1.52694533628767
hsa-mir-4709	0.361660260709573	0	0.830243817440005	1.36406873599282	0	2.15166605888628	0	0	0.413389857627056	1.59641646808846	0.853783621538634	0	1.52694533628767
hsa-mir-5196	1.08498078212872	0	0.553495878293336	0.454689578664273	0	0	0.751336045420659	0.338160467902363	0	2.39462470213269	0.853783621538634	0.290988377450066	2.2904180044315
hsa-mir-5706	1.44664104283829	0.594731842733797	0.276747939146668	0.454689578664273	0.484286454934156	0	0	0.676320935804726	0.826779715254113	2.39462470213269	0.853783621538634	0.290988377450066	0.381736334071917
hsa-mir-6165	0.361660260709573	0.297365921366898	1.10699175658667	0.454689578664273	0.484286454934156	1.07583302944314	0	0	0.413389857627056	3.99104117022116	0	0.290988377450066	0
hsa-mir-6727	0.361660260709573	0.297365921366898	1.38373969573334	0.454689578664273	0.726429682401233	0.717222019628761	0.37566802271033	0.338160467902363	0.413389857627056	1.19731235106635	2.13445905384659	0	0
hsa-mir-6761	1.08498078212872	0.594731842733797	0.276747939146668	0	0.242143227467078	1.07583302944314	2.25400813626198	0	1.24016957288117	0	1.28067543230795	0.581976754900132	0
hsa-mir-6793	0.361660260709573	0	0.553495878293336	0.454689578664273	0.726429682401233	1.43444403925752	0.37566802271033	0	0.826779715254113	0.798208234044231	1.70756724307727	0.872965132350198	0.381736334071917
hsa-mir-6831	0.361660260709573	0.297365921366898	0.276747939146668	0.454689578664273	0.968572909868311	0	1.12700406813099	0.676320935804726	0	1.59641646808846	1.28067543230795	0	1.52694533628767
hsa-mir-6858	0	0.297365921366898	0.830243817440005	1.81875831465709	0.242143227467078	0	0	0	0.413389857627056	0.798208234044231	2.13445905384659	0.290988377450066	2.2904180044315
hsa-mir-211	0	0	0	1.81875831465709	0.242143227467078	0	1.87834011355165	0	0.413389857627056	2.39462470213269	1.70756724307727	0	0.763472668143834
hsa-mir-448	0	0.594731842733797	0	0	2.1792890472037	0.358611009814381	0.37566802271033	0.338160467902363	0	1.59641646808846	0.853783621538634	0	1.14520900221575
hsa-mir-765	1.08498078212872	0.594731842733797	0.553495878293336	0.454689578664273	0.968572909868311	1.43444403925752	0	0	0.413389857627056	0.399104117022116	1.70756724307727	0.290988377450066	0
hsa-mir-548g	1.44664104283829	0.297365921366898	0.830243817440005	0.454689578664273	1.21071613733539	0.358611009814381	0.37566802271033	0.676320935804726	0	0	0	0.872965132350198	0.763472668143834
hsa-mir-3125	0	0	0.553495878293336	0.909379157328546	0.726429682401233	0.717222019628761	0	0.676320935804726	0.826779715254113	1.99552058511058	1.28067543230795	0	0.763472668143834
hsa-mir-3185	0	0.297365921366898	0.830243817440005	0.454689578664273	0.968572909868311	0.358611009814381	0.751336045420659	0.338160467902363	0	1.99552058511058	1.70756724307727	0.290988377450066	0
hsa-mir-4323	0.723320521419146	0.594731842733797	1.10699175658667	0.909379157328546	0.484286454934156	0.358611009814381	0	0	0.413389857627056	1.59641646808846	1.70756724307727	0	0.381736334071917
hsa-mir-3928	0.723320521419146	0	0.553495878293336	1.36406873599282	0	0.358611009814381	0.751336045420659	0	0	0.399104117022116	2.5613508646159	0.581976754900132	1.52694533628767
hsa-mir-4478	1.08498078212872	0.297365921366898	0.276747939146668	0.454689578664273	0.726429682401233	1.43444403925752	0.751336045420659	0	0.413389857627056	0.399104117022116	2.13445905384659	0.290988377450066	0
